date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
2020-11-24,224078.0,1790.0,1800.429,1361.0,24.0,16.286,7690.547,61.434,61.792,46.711,0.824,0.559,0.88,,,,,,,,,10843.0,1681299.0,57.704,0.372,9182.0,0.315,0.196,5.1,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-11-25,226026.0,1948.0,1872.714,1389.0,28.0,18.571,7757.404,66.857,64.273,47.672,0.961,0.637,0.88,,,,,,,,,9210.0,1690509.0,58.02,0.316,9536.0,0.327,0.196,5.1,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-11-26,227640.0,1614.0,1802.857,1412.0,23.0,19.429,7812.798,55.394,61.876,48.461,0.789,0.667,0.88,,,,,,,,,9491.0,1700000.0,58.345,0.326,9492.0,0.326,0.19,5.3,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-11-27,229343.0,1703.0,1768.286,1435.0,23.0,19.571,7871.247,58.448,60.689,49.25,0.789,0.672,0.88,,,,,,,,,10460.0,1710460.0,58.704,0.359,9509.0,0.326,0.186,5.4,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-11-28,230723.0,1380.0,1726.286,1454.0,19.0,21.286,7918.609,47.363,59.248,49.903,0.652,0.731,0.87,,,,,,,,,9368.0,1719828.0,59.026,0.322,9684.0,0.332,0.178,5.6,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-11-29,231978.0,1255.0,1667.143,1479.0,25.0,22.571,7961.682,43.073,57.218,50.761,0.858,0.775,0.87,,,,,,,,,8008.0,1727836.0,59.301,0.275,9680.0,0.332,0.172,5.8,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-11-30,233452.0,1474.0,1594.857,1508.0,29.0,24.429,8012.271,50.589,54.737,51.756,0.995,0.838,0.87,,,,,,,,,9911.0,1737747.0,59.641,0.34,9613.0,0.33,0.166,6.0,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-01,233452.0,0.0,1339.143,1529.0,21.0,24.0,8012.271,0.0,45.961,52.477,0.721,0.824,0.87,,,,,,,,,8583.0,1746330.0,59.936,0.295,9290.0,0.319,0.144,6.9,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-02,236246.0,2794.0,1460.0,1538.0,9.0,21.286,8108.163,95.892,50.108,52.785,0.309,0.731,0.9,,,,,,,,,8300.0,1754630.0,60.22,0.285,9160.0,0.314,0.159,6.3,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-03,237589.0,1343.0,1421.286,1551.0,13.0,19.857,8154.256,46.093,48.78,53.232,0.446,0.682,0.89,,,,,,,,,9289.0,1763919.0,60.539,0.319,9131.0,0.313,0.156,6.4,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-04,238861.0,1272.0,1359.714,1567.0,16.0,18.857,8197.912,43.656,46.667,53.781,0.549,0.647,0.89,,,,,,,,,8031.0,1771950.0,60.815,0.276,8784.0,0.301,0.155,6.5,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-05,239885.0,1024.0,1308.857,1577.0,10.0,17.571,8233.057,35.145,44.921,54.124,0.343,0.603,,,,,,,,,,6074.0,1778024.0,61.023,0.208,8314.0,0.285,0.157,6.4,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-06,240981.0,1096.0,1286.143,1594.0,17.0,16.429,8270.673,37.616,44.142,54.707,0.583,0.564,,,,,,,,,,6495.0,1784519.0,61.246,0.223,8098.0,0.278,0.159,6.3,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-07,241995.0,1014.0,1220.429,1614.0,20.0,15.143,8305.474,34.801,41.886,55.394,0.686,0.52,,,,,,,,,,6220.0,1790739.0,61.46,0.213,7570.0,0.26,0.161,6.2,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-08,243377.0,1382.0,1417.857,1637.0,23.0,15.429,8352.905,47.431,48.662,56.183,0.789,0.53,,,,,,,,,,8947.0,1799686.0,61.767,0.307,7622.0,0.262,0.186,5.4,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-09,244433.0,1056.0,1169.571,1651.0,14.0,16.143,8389.148,36.243,40.141,56.664,0.48,0.554,,,,,,,,,,6286.0,1805972.0,61.982,0.216,7335.0,0.252,0.159,6.3,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-10,245650.0,1217.0,1151.571,1663.0,12.0,16.0,8430.917,41.768,39.523,57.076,0.412,0.549,,,,,,,,,,7232.0,1813204.0,62.231,0.248,7041.0,0.242,0.164,6.1,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-11,246694.0,1044.0,1119.0,1674.0,11.0,15.286,8466.748,35.831,38.405,57.453,0.378,0.525,,,,,,,,,,7414.0,1820618.0,62.485,0.254,6953.0,0.239,0.161,6.2,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-12,247593.0,899.0,1101.143,1689.0,15.0,16.0,8497.602,30.854,37.792,57.968,0.515,0.549,,,,,,,,,,5242.0,1825860.0,62.665,0.18,6834.0,0.235,0.161,6.2,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-13,248423.0,830.0,1063.143,1698.0,9.0,14.857,8526.088,28.486,36.488,58.277,0.309,0.51,,,,,,,,,,5181.0,1831041.0,62.843,0.178,6646.0,0.228,0.16,6.3,tests performed,60.19,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
2020-12-14,249244.0,821.0,1035.571,1716.0,18.0,14.571,8554.266,28.177,35.542,58.895,0.618,0.5,,,,,,,,,,,,,,,,,,,,29136808.0,204.43,25.0,5.809,3.212,2442.804,15.0,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
